"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TRNT1",-0.310419006462904,9.08485190260792,-1.30328924177039,0.203371451531122,0.509960972233781,-5.55360009602341
"NEBL-AS1",0.254949693855061,7.49040374811161,1.30326929179287,0.203378165515533,0.509960972233781,-5.55362471641303
"DPP6",-0.516338435985458,5.1203664122969,-1.30266751939113,0.203580766652726,0.510355545052376,-5.55436721166324
"MED15P9",0.266652815112465,7.14812737393931,1.3026565761357,0.203584452397942,0.510355545052376,-5.55438071117768
"SRPRA",-0.234300231827792,11.8564870851898,-1.30257386076289,0.20361231302335,0.510364060350009,-5.55448274498995
"PITPNB",0.17864599418315,11.261029932641,1.30232681359527,0.203695542188294,0.510511340837602,-5.5547874568903
"UGT2B15",-0.541935125964425,5.60532922681129,-1.30216499572577,0.203750072124028,0.510534412407358,-5.55498701807015
"LINC00698",-0.603609654200939,5.41871455063818,-1.30215425558547,0.203753691769901,0.510534412407358,-5.55500026252943
"GALM",0.150915560560712,9.99291847476002,1.30182159654974,0.20386582910146,0.510685039609592,-5.55541044135305
"H1-10",0.303912394305362,10.8811718638713,1.30179003255359,0.203876471594387,0.510685039609592,-5.55544935594339
"TMEM116",-0.180562628706902,11.2249940519545,-1.30175808304143,0.203887244507156,0.510685039609592,-5.55548874498322
"SMG9",-0.266500599346209,7.6946404111397,-1.30152537573422,0.203965723233944,0.510820278284099,-5.55577561314623
"WDR82",0.188124482338278,11.5897892871605,1.30109020177568,0.204112544531674,0.511034320709836,-5.55631194947422
"ZNF385B",-0.663540129896925,4.39439669144988,-1.30103557834157,0.204130979408404,0.511034320709836,-5.55637925975711
"LOC107984035",0.201676856254869,8.16148305047992,1.30098179701482,0.204149131331512,0.511034320709836,-5.55644552991595
"B4GAT1",0.196903724577744,9.56720081326304,1.30098167616498,0.204149172121358,0.511034320709836,-5.55644567882622
"PRDX5",0.159099834977763,14.5023450164299,1.30084071630231,0.204196753866379,0.511062851151795,-5.55661936023713
"G6PC1",0.594604225865469,4.73379315822502,1.30071528191952,0.204239102065456,0.511062851151795,-5.55677389825905
"IDH3G",0.241659446967162,11.1428557197665,1.30056361512998,0.204290315657689,0.511062851151795,-5.55696073769571
"ELMOD3",-0.256519175373228,8.16527466404001,-1.30052406077217,0.204303673668737,0.511062851151795,-5.55700946184963
"NREP",-0.236406652940412,7.59472953536849,-1.30039799964121,0.204346250595791,0.511062851151795,-5.55716473874525
"CTDSP2",0.16438104890482,11.1545873542406,1.30014318065143,0.204432336072455,0.511062851151795,-5.55747857381589
"LOC101928002",0.710686332778654,3.69791691995375,1.30011128322186,0.20444311393909,0.511062851151795,-5.55751785487982
"INSL6",-0.441520066862897,3.08277722326051,-1.29992316957054,0.204506684795551,0.511062851151795,-5.557749495936
"MAP2K6",0.267090784387007,8.90163480797054,1.29984896266284,0.204531766345312,0.511062851151795,-5.55784086538456
"ZDHHC3",-0.130128777111675,9.75258755005476,-1.2997647523768,0.204560231845906,0.511062851151795,-5.55794454622923
"PPIF",0.219126782885869,10.5369589806716,1.29967381487961,0.204590974753347,0.511062851151795,-5.55805650306998
"DHX32",-0.150863392911248,11.6049344301413,-1.29958434628277,0.204621224536755,0.511062851151795,-5.55816664476153
"RSF1",-0.186888320390704,10.6523923730968,-1.29957990572628,0.204622726000721,0.511062851151795,-5.55817211120307
"TMEM219",0.224476497344346,11.2317746126546,1.29953749595157,0.204637066239615,0.511062851151795,-5.55822431792039
"OFD1",0.211424457129599,11.9148493894698,1.29953367475275,0.204638358359447,0.511062851151795,-5.55822902176817
"SLC25A34",-0.550200994484915,6.38918928617208,-1.29952262294418,0.204642095510117,0.511062851151795,-5.55824262633725
"TP53INP2",0.241239068767538,10.7581194842377,1.2994715737344,0.204659358395422,0.511062851151795,-5.55830546563596
"CRNDE",-0.155240101557226,13.3380574311474,-1.29940939497337,0.204680386378356,0.511062851151795,-5.55838200198132
"BUD13",0.148867750451805,9.57335253538447,1.29940573407225,0.204681624495356,0.511062851151795,-5.55838650811399
"NEU3",-0.171538907906641,8.04405964148205,-1.29938976711156,0.20468702458974,0.511062851151795,-5.55840616140772
"KRT35",-0.565649863024509,3.00563522935297,-1.29936462468964,0.204695528086063,0.511062851151795,-5.5584371080941
"RBX1",0.15062691416073,11.9762217079963,1.29935285064145,0.204699510316576,0.511062851151795,-5.55845160006401
"C19orf53",0.19279309314598,11.5120033533114,1.29914809245803,0.204768773348105,0.511068499574507,-5.55870360615534
"EIF3M",-0.180279815640338,12.019808234264,-1.29914360186455,0.20477029257136,0.511068499574507,-5.55870913256069
"MAP2K3",-0.211335985644855,9.82705082712357,-1.29895955301163,0.204832566017095,0.511068499574507,-5.55893562013289
"PABIR2",-0.217397407741146,9.82684993934769,-1.29894419233597,0.204837764001997,0.511068499574507,-5.55895452145773
"CASP1",-0.203486750377792,10.304147706655,-1.2989238942509,0.204844632939776,0.511068499574507,-5.55897949796747
"LRRC37A7P",0.51025397572984,6.22312257160984,1.29891170415137,0.204848758193942,0.511068499574507,-5.55899449754935
"SUSD6",0.132581442634708,11.4189536598683,1.29874997909756,0.204903493638948,0.511143929725665,-5.55919348405161
"WNT2",-0.771449486869464,5.91336168759837,-1.29867519267509,0.204928808714479,0.511145959756271,-5.55928549389091
"LOC100272217",-0.274940155183205,7.09121170158033,-1.29841279744021,0.205017648038038,0.511306416421944,-5.55960828223019
"RAD51C",0.163779558715545,8.96542862945556,1.29830106963192,0.205055484765354,0.511339651347694,-5.55974570797759
"BPIFC",0.571786207047094,4.40731673639528,1.29822684505514,0.20508062395064,0.511341218699443,-5.55983699881373
"PURPL",-0.919198475519388,2.15102132653391,-1.29807404251183,0.205132384221084,0.511369462081149,-5.56002492037612
"NGB",-0.673337789385054,4.90217398235221,-1.2980063367607,0.205155322044248,0.511369462081149,-5.56010818089736
"TIGD7",0.26316681391298,7.77403960888488,1.29783437708702,0.205213588581034,0.511369462081149,-5.56031962953223
"NUP37",-0.159354229459682,10.9748099065904,-1.29766869111286,0.205269741358915,0.511369462081149,-5.56052334044403
"CCL16",-0.710864178020166,5.30573071224231,-1.29760282878937,0.205292066090933,0.511369462081149,-5.56060431181436
"TUBA1A",-0.168739403082165,15.6782073351489,-1.29759400929885,0.205295055692077,0.511369462081149,-5.56061515425214
"OR7E2P",-0.548836333336252,5.46045382593451,-1.29758485174281,0.205298159924881,0.511369462081149,-5.56062641222967
"CCDC113",0.167890698340353,13.42961492447,1.29749109724682,0.205329942941475,0.511369462081149,-5.56074166668843
"BTNL3",0.443005420423522,6.79201827745108,1.29739355547371,0.20536301386188,0.511369462081149,-5.56086156914906
"RBM3",0.210101647995465,10.6180954181518,1.29733604182386,0.205382515415783,0.511369462081149,-5.56093226363385
"SGPP2",0.135304831295262,11.9318625606186,1.2972986610292,0.205395191144056,0.511369462081149,-5.56097820978661
"PAQR7",0.25847037834078,8.29164193300742,1.2972373303318,0.205415989521041,0.511369462081149,-5.56105359114868
"RXFP2",0.520147991523889,4.78024715159978,1.29721067842912,0.205425028179188,0.511369462081149,-5.56108634793829
"YPEL4",-0.752543167518973,3.99983399697519,-1.29718092383295,0.205435119437355,0.511369462081149,-5.56112291742466
"SPRY4-IT1",-0.725846893842563,4.57526676621002,-1.29663600342699,0.205619996220534,0.51171699309743,-5.56179251392011
"MMRN2",-0.301025470313435,6.378084559184,-1.29660092051954,0.205631903275432,0.51171699309743,-5.56183561520046
"C12orf43",0.170873604109566,9.13959873763732,1.29653654211494,0.205653754527806,0.51171699309743,-5.56191470493865
"RARB-AS1",-0.637359332319938,4.53366618314694,-1.29648028846929,0.205672849540885,0.51171699309743,-5.56198381047037
"HCN3",-0.608262654776959,5.68349549410581,-1.29629929948824,0.205734294553915,0.511808830548983,-5.56220613085651
"LINC02421",-0.536020851621362,3.03523953707736,-1.29609659133411,0.205803129851201,0.511919028848904,-5.56245509785244
"GLTPD2",-0.372364680121819,2.7049533900105,-1.29578930222466,0.205907512257832,0.512050111605212,-5.56283244623353
"CGA",-0.808047392632415,4.47468503642674,-1.29568720789773,0.205942201454247,0.512050111605212,-5.56295779975098
"FAM162A",-0.164511583955553,11.8216633675544,-1.29564701619002,0.205955858859081,0.512050111605212,-5.56300714557159
"LDAH",-0.164911166445174,8.85680645347205,-1.29564269203354,0.205957328277084,0.512050111605212,-5.56301245452298
"LINC00993",-0.419090532144054,5.5586482647136,-1.29558024032498,0.205978551269818,0.512050111605212,-5.56308912740982
"VPS51",0.255840394306723,11.0937230072848,1.29537370793129,0.206048749211566,0.512163589425914,-5.56334266710689
"IGLV3-10",-0.457729753379394,3.10682395175689,-1.29515817141515,0.206122027109214,0.512284694966932,-5.56360722232937
"RHOXF1",0.337803927056537,7.66054957193071,1.2950301538717,0.206165559848173,0.512331853430922,-5.56376433609688
"TRMO",-0.181157649828302,9.06480562154547,-1.29493720124958,0.206197173075569,0.512349383599634,-5.56387840670787
"FAM81A",-0.255966880335631,8.24140106061999,-1.29476741943274,0.206254925539487,0.512368194817884,-5.56408674279136
"YPEL2",0.146016996146193,10.9574737129454,1.29476514147974,0.206255700485316,0.512368194817884,-5.56408953786119
"SLC45A1",-0.51560110589387,4.38234861029441,-1.29469835049468,0.206278423366667,0.512368194817884,-5.56417148910527
"MCUB",-0.237960930016623,9.31634192435644,-1.29438940410988,0.206383554618088,0.5125125395152,-5.56455051188428
"BAX",-0.378468511764599,7.39494141682489,-1.29431125448287,0.206410154633775,0.5125125395152,-5.56464637508103
"TCHP",-0.123945017503543,9.97102682719429,-1.29431101353287,0.206410236650691,0.5125125395152,-5.56464667063742
"LINC02532",-0.673674506269176,4.61425106582905,-1.29412236847828,0.206474457164243,0.512588064368755,-5.56487805335822
"HDAC1",0.139669848993643,11.9372021422341,1.29402503794344,0.206507597427252,0.512588064368755,-5.56499742257424
"INTS11",0.201893086016662,10.3113377205395,1.29393027708833,0.20653986665193,0.512588064368755,-5.56511363265637
"KRTAP4-4",-0.751563477361373,3.88078310556362,-1.29388327476624,0.206555873940644,0.512588064368755,-5.56517127122595
"SELL",-0.564344071584271,7.31848425115508,-1.29372541382001,0.20660964262171,0.512588064368755,-5.56536484133475
"BAMBI",0.203896529287793,9.70226157505867,1.29368585421455,0.206623118615576,0.512588064368755,-5.56541334631748
"SPZ1",-0.701185423977764,2.55785318284793,-1.29361317529887,0.206647878470087,0.512588064368755,-5.56550245627677
"AMBRA1",0.187384601010613,8.91268769314221,1.29360012074381,0.206652326065218,0.512588064368755,-5.56551846170146
"RNF165",-0.493315145417539,5.63636680169759,-1.29357235051206,0.206661787431963,0.512588064368755,-5.56555250868142
"PPCS",0.240678557205699,10.3404390901335,1.293037501973,0.206844076044075,0.512979209989477,-5.56620812037575
"SMARCE1",-0.149309146636559,11.7092809756661,-1.29274111964631,0.206945142958966,0.51316885444074,-5.56657131984025
"GABRA5",-0.668524927896102,5.40725878442295,-1.29254421202258,0.207012309734815,0.513236618665658,-5.56681257822803
"CD2BP2-DT",0.546506895626139,5.8141591155237,1.29251676579798,0.207021673189124,0.513236618665658,-5.56684620377002
"KMT2A",0.180780812039533,10.2518615060164,1.29211540863644,0.207158635809489,0.513450571609358,-5.56733785169744
"GABRQ",-0.588533786297547,4.93630558942371,-1.29211383966922,0.207159171353731,0.513450571609358,-5.56733977336122
"ZBTB4",0.183268475692007,12.1739264400726,1.29204751995776,0.207181809596758,0.513450571609358,-5.56742099955558
"KANK3",-0.579831286613356,4.19942689324698,-1.29191805180626,0.207226009029696,0.513499109202698,-5.56757955728873
"ZNF736",0.270751848071731,8.33250840772453,1.29175320039053,0.207282298490655,0.513507751250152,-5.56778142811783
"MMP2",-0.402831914288946,6.62565181477127,-1.29172897598884,0.207290571038343,0.513507751250152,-5.5678110904938
"COIL",0.148088445293135,9.80135480723467,1.29164456984167,0.207319397415412,0.513507751250152,-5.56791444058378
"SYT1",-0.54655279801417,5.38591580295294,-1.29161170191445,0.207330623296472,0.513507751250152,-5.56795468371121
"SOX8",-0.442207558889533,2.79793347996639,-1.29154745138273,0.207352569098422,0.513507751250152,-5.56803334874681
"RPA4",-0.578982603744675,5.53468684587386,-1.29137759121064,0.207410596140173,0.513542672829239,-5.56824130016525
"LINC00305",-0.8164177630436,2.9114810690425,-1.29136205947467,0.207415902658382,0.513542672829239,-5.56826031369955
"CXCR5",-0.638886715788453,4.60703272517076,-1.29117105287803,0.207481169801883,0.513643308936381,-5.5684941223684
"GNRH2",-0.677439861943481,5.32213756244714,-1.29106387244993,0.207517800348908,0.513673036411832,-5.56862530717261
"TECPR2",0.185735662856658,9.324338940808,1.29086922962986,0.207584335166558,0.513775412839114,-5.56886351810431
"LOC101927550",-0.53788882583639,5.34887412559398,-1.29073679315918,0.207629615305861,0.513775412839114,-5.56902558055512
"PAICS",0.127981085051173,10.6921936451422,1.29070672586456,0.207639896392233,0.513775412839114,-5.56906237184884
"BHLHA15",-0.449197854691956,7.58909920147733,-1.29065475346475,0.207657668538942,0.513775412839114,-5.56912596514136
"FOXA1",-0.440111009054261,10.4542944728217,-1.29010170366307,0.207846858031968,0.514172170686783,-5.56980253561796
"OIT3",-0.701222356444277,4.52127317780509,-1.29000840997248,0.207878785315366,0.514172170686783,-5.56991664075081
"STK38",-0.177166629386086,11.8988170409084,-1.28996988920533,0.207891969118158,0.514172170686783,-5.56996375239642
"SMC6",-0.261981339860675,9.71847335970824,-1.28985362204983,0.207931765645853,0.51420909978692,-5.57010594186239
"LOC100130964",-0.945127157265664,2.41995534350397,-1.2897822542732,0.207956196668691,0.51420909978692,-5.57019321582486
"FOXI1",-0.506407479505967,6.35488700215098,-1.28966104269076,0.207997695541711,0.514250761364206,-5.57034143284028
"LOC729732",0.41423327822719,8.29958002878377,1.2894084490676,0.208084195688804,0.51437433613294,-5.57065026380158
"LINC00917",-0.743839623509296,3.74411652560729,-1.28937109572911,0.208096989596492,0.51437433613294,-5.57069592894485
"LINC00632",-0.733579847928978,3.53448148860165,-1.28926355310023,0.208133827429721,0.51438089170314,-5.57082739527326
"BLOC1S4",0.18190895018939,10.3765506042185,1.28921568959259,0.20815022428122,0.51438089170314,-5.57088590328367
"IFNA16",-0.814257907077665,4.61252692907558,-1.2890610557406,0.208203204763421,0.51438089170314,-5.57107491351261
"CAPS",0.192640373249938,15.2877684489672,1.28903258930911,0.208212959025985,0.51438089170314,-5.57110970608714
"LINC01648",-0.491495259066295,5.98866600880894,-1.28900351040659,0.208222923518024,0.51438089170314,-5.57114524654368
"COL1A1",0.394875902483269,9.43917073836819,1.28873475131527,0.208315036697803,0.51454751309372,-5.57147369249338
"TMEM147-AS1",0.190557340724467,9.06080171294382,1.28851335784579,0.208390939437435,0.514674059256988,-5.57174420834999
"MED14OS",0.441906026534583,5.40875170934144,1.28832671167112,0.20845494582286,0.514771197887844,-5.57197223540331
"BTD",0.211691558084114,8.86132537350256,1.28809355393815,0.208534923501961,0.514907749331034,-5.57225704505697
"OR7A10",-0.757371239922104,3.93014005895518,-1.2878822218546,0.208607434837163,0.51502583497904,-5.57251515470195
"LIN28B-AS1",0.388668389611044,6.42012592532735,1.28761486469878,0.208699196885976,0.51509494319651,-5.57284163684121
"ACOT13",-0.184312323062647,10.0864036917681,-1.28760724116976,0.208701813878525,0.51509494319651,-5.57285094540704
"NLRX1",-0.194763618846475,9.52717102898479,-1.2875848560158,0.208709498362578,0.51509494319651,-5.57287827809472
"CPLX3",-0.483400857616298,5.75417860499863,-1.28736878780929,0.208783682431093,0.515193097200891,-5.57314207983077
"ANKZF1",-0.209295992794186,10.218876302459,-1.28732517245953,0.208798659612383,0.515193097200891,-5.57319532589459
"ANKRD55",-0.544980675730385,5.2757001120066,-1.28712187370243,0.208868481711885,0.515250930806322,-5.57344349409651
"PSMB2",0.151971152485526,12.2396653175258,1.28711310213617,0.208871494671128,0.515250930806322,-5.57345420083023
"TPP1",-0.287631055436643,10.962318259067,-1.2869293481545,0.208934620261684,0.515345713868438,-5.57367847949389
"TJP1",0.144218065550131,11.9665058109491,1.28672001728101,0.209006550142103,0.515429453354726,-5.57393394130069
"RAB30-DT",0.181608326031659,9.47954057971163,1.28668674841038,0.209017983672753,0.515429453354726,-5.57397453836574
"IFNK",-0.759045704229431,3.36747353701027,-1.28646655333911,0.209093670292117,0.515506530789813,-5.57424321285774
"LRP11",-0.151412968670188,13.5247499903041,-1.28645203632782,0.209098660892695,0.515506530789813,-5.57426092459285
"LINC01620",-0.539966831360135,5.22378633296162,-1.28631813838444,0.209144696091717,0.515516678701349,-5.57442428082183
"ARTN",-0.458608335686404,6.2900400242933,-1.28622483434423,0.209176779359398,0.515516678701349,-5.57453810339669
"DCP1B",0.124023053430832,10.0942583258892,1.28622445600274,0.209176909462512,0.515516678701349,-5.57453856492461
