,logFC,AveExpr,t,P.Value,adj.P.Val,B
TNFSF12,5.55458310742785,5.19815421151663,16.3621420887421,1.25347909965105e-15,1.65370777062671e-15,25.5528506793385
LOC105375571,4.97968457197563,4.91408490380377,16.3605399138183,1.25653155064399e-15,1.65763002463228e-15,25.5503717487812
NKD1,4.88430305569532,5.37461365533376,16.3579022913969,1.26157346606132e-15,1.6641761396757e-15,25.5462903005134
LINC01620,4.94380353151562,5.22378633296162,16.355370178809,1.26643336001514e-15,1.67048133261481e-15,25.5423715980737
KIF15,5.52603275407506,5.3778174555791,16.3532874649157,1.27044521621611e-15,1.67566719989256e-15,25.5391480042517
TSKU-AS1,5.12761402603812,5.8802310002184,16.3507837281943,1.2752854580732e-15,1.68194495045664e-15,25.5352723013928
MPP3,5.31482916704271,5.5068187622835,16.3501142192203,1.27658298310792e-15,1.68337834144422e-15,25.5342358389187
FES,5.46363321854216,5.95919190697916,16.3501029294972,1.27660487456101e-15,1.68337834144422e-15,25.5342183610666
TYR,5.78045354015678,5.54812218702893,16.3500980387356,1.27661435816264e-15,1.68337834144422e-15,25.5342107895752
F2,3.92919389732789,4.34037498570457,16.3497202805948,1.27734708321124e-15,1.68423807672563e-15,25.5336259684587
TACC3,6.09747200603412,6.02935120001123,16.34669754385,1.28322585643814e-15,1.69188256443231e-15,25.5289459513454
LINC00028,4.3498771580469,4.35371417150243,16.345630355965,1.28530804820905e-15,1.69452075971544e-15,25.5272934813196
STARD13-AS,4.68727532585567,4.93046152509267,16.3454348734661,1.28568983246151e-15,1.69491698482225e-15,25.5269907797581
CABP2,3.73528626767611,3.70691828423895,16.3421039605145,1.2922132601056e-15,1.70340913890579e-15,25.5218324467664
SLN,5.47592213383539,5.40370277838603,16.3394550561022,1.29742541189833e-15,1.71017179143381e-15,25.5177296590809
PAPOLB,5.07683850947198,5.15231118330166,16.3358386450853,1.30457638042408e-15,1.71948903515334e-15,25.5121274360255
FRMD3,5.61916139661682,6.03079240880947,16.3327192812222,1.31077720959786e-15,1.72755285530548e-15,25.5072943585315
LINC01101,5.47593778891377,5.1399106148254,16.3285735374497,1.31906548665106e-15,1.73836665713926e-15,25.5008698309057
AKR1E2,5.28103362967677,5.39715352672901,16.328126655195,1.31996213190418e-15,1.73943844329386e-15,25.500177229969
DKKL1,4.27036805621241,4.4274040506398,16.32724172687,1.32173955154711e-15,1.7416707001248e-15,25.4988056759529
LOC101928933,5.40651239430101,5.25739698455417,16.3254176301738,1.32541114007261e-15,1.74639848444356e-15,25.4959783043384
COL5A1,5.56111002394827,5.52626637265293,16.3205645805214,1.33523087824083e-15,1.75922613249086e-15,25.4884547293046
PRMT5-AS1,5.57964704275693,5.99845528760198,16.3196998741005,1.336988412821e-15,1.76143051899411e-15,25.487113997252
FZD2,5.67162052176393,5.85846009640924,16.3183678828288,1.33970039152833e-15,1.76489199091084e-15,25.4850486209217
RHD,6.24917638145713,5.97763815532571,16.3177002601998,1.34106183093204e-15,1.7665739670963e-15,25.4840133567712
CTSG,4.9551723788251,5.52654462554251,16.3168393881745,1.34281946129802e-15,1.76877759828257e-15,25.4826783736452
INKA2-AS1,5.37020103644697,5.73493478771772,16.3139855654851,1.34866311103952e-15,1.77636276422164e-15,25.478252432679
TRAV21,5.21002708347305,5.4734927678995,16.3113386626209,1.35410654379447e-15,1.78341986847476e-15,25.4741468196168
ZFHX4-AS1,4.59358604649637,4.87182288171979,16.3103485170211,1.35614863587722e-15,1.78599664425672e-15,25.4726108604773
PCDHGC3,5.14565254260325,5.40995558975252,16.3099550549419,1.3569610014199e-15,1.78695369344918e-15,25.4720004824032
VWA5B2,5.84183914976679,5.805834112683,16.3086559873401,1.35964670648263e-15,1.79037742792657e-15,25.46998515002
LOC285847,5.21459085435479,4.98435310223305,16.307321570169,1.36241121159087e-15,1.79390448726387e-15,25.4679148373236
SEPTIN4,5.12500909191143,5.31492704591923,16.3067094126921,1.36368135735797e-15,1.79546358328822e-15,25.4669650437904
RTP5,3.11509906143376,3.26427605991752,16.3038843567241,1.36955884329082e-15,1.80308826131093e-15,25.4625814381974
LOC101928894,5.12979024309,5.51502016822496,16.3036923201569,1.36995932114763e-15,1.80350169481806e-15,25.4622834342425
LRAT,4.3258583053233,4.70799336133955,16.3024825842468,1.37248491768149e-15,1.80671254118319e-15,25.4604060882752
MGAT4D,5.10907544227626,5.50023278010367,16.3022299930928,1.37301286541854e-15,1.80729348213525e-15,25.4600140863476
LGI3,3.34739216555736,3.71024788181347,16.2990789735253,1.37961655925858e-15,1.81587133496861e-15,25.4551235199131
PEAR1,4.34792334562841,5.26521074273152,16.2971402579546,1.38369588456844e-15,1.82112570461592e-15,25.4521141263749
LINC01563,5.18347114383313,5.47650526823215,16.2970678662375,1.38384844784868e-15,1.8212116022596e-15,25.4520017496898
CACNB2,4.76403986996825,5.59906763186708,16.296849601742,1.38430853863948e-15,1.82170218463993e-15,25.4516629260678
LOC100127955,5.41321778748655,5.29798366114967,16.2955620519298,1.38702584765384e-15,1.82516293892736e-15,25.4496641164168
LOC101927278,3.48132532428205,3.67918126558802,16.2929049807674,1.39265089550453e-15,1.83244925777455e-15,25.445538825036
LINC01949,5.75064329075761,6.13903167648092,16.2923685258661,1.39378943263655e-15,1.83383168161351e-15,25.4447058723728
ALAS2,5.55118582940852,5.48068327971109,16.2917996043969,1.39499792537304e-15,1.83530596702607e-15,25.4438224838141
CD79B,5.79648961836132,5.75920887214521,16.2910171497446,1.3966617698504e-15,1.83737910471806e-15,25.4426074909832
LOC284912,5.45360160316426,5.06391850339011,16.2890866389252,1.40077566395865e-15,1.84267494176842e-15,25.4396095914424
GLI4,4.79839310571954,4.88723401813988,16.2874895177195,1.404188570329e-15,1.84704804250968e-15,25.4371291892381
LOC101927914,3.39868225134493,3.48634455957964,16.2873723371149,1.40443931289864e-15,1.84726139245264e-15,25.4369471943819
PELP1-DT,5.96252915558888,5.55929813515022,16.2820290335841,1.41592217347583e-15,1.86224740783336e-15,25.4286472684659
LOC101927623,5.07745686566892,5.04502788527588,16.2816430470609,1.41675541292486e-15,1.86322583524166e-15,25.4280476147797
CARTPT,5.75196301636806,5.81501194138314,16.2815642721844,1.41692552859185e-15,1.8633320964122e-15,25.4279252317251
OR10H1,4.28649464854416,4.80825591291886,16.2803434835663,1.41956454120014e-15,1.86668486974581e-15,25.4260285758215
BIN2,6.4585209568255,6.74023045114764,16.279951502686,1.42041297364849e-15,1.86768280954587e-15,25.4254195566331
SPRNP1,4.90150939582234,5.25549076227284,16.2791813699302,1.42208143202526e-15,1.86975879718353e-15,25.4242229685582
TFR2,6.3491596423204,6.22902120244931,16.2709680905559,1.44000158309777e-15,1.8932009721821e-15,25.4114586967716
TEX35,5.23072627170422,5.3395194080245,16.2692730605219,1.44372883522324e-15,1.89798165986687e-15,25.4088237760191
LOC100505498,5.07350587689613,5.42431319672266,16.2650887841325,1.45297249434869e-15,1.91001336969769e-15,25.4023183426871
C19orf73,5.51012668103777,5.40030384328127,16.2641813313276,1.45498524103718e-15,1.91253872462464e-15,25.4009073108214
CNTNAP3P2,5.14678452902614,5.63593827442153,16.2637110093039,1.4560295568321e-15,1.91379086533716e-15,25.4001759638119
LINC02153,4.94747954044867,5.24311096251492,16.2627563882763,1.45815160483071e-15,1.91645931959795e-15,25.3986914812583
CPT1C,3.98151905230315,4.1235626085168,16.2616546980656,1.4606045478064e-15,1.91956230794614e-15,25.3969782082327
LINC00174,5.24159584071337,5.26856387470509,16.2584041619344,1.46786682791111e-15,1.92898505599254e-15,25.3919226311485
MYO16,3.99685317711908,4.29761700675563,16.257207656752,1.47054941839319e-15,1.93238863482733e-15,25.3900614868894
ZNF385C,4.69980759788383,5.13652758273481,16.2571522798236,1.47067369721892e-15,1.9324302243107e-15,25.3899753462064
FZD10-AS1,5.08005032669655,5.46456972822964,16.2569813185866,1.47105744282329e-15,1.93281272025315e-15,25.3897094086763
EFNA2,5.31951775060222,5.6210108338765,16.2493867716195,1.48820921289888e-15,1.95522517787622e-15,25.3778934033014
ZNF543,5.166856589732,5.28313592766133,16.2482021847558,1.49090308927271e-15,1.95864107357728e-15,25.3760499425915
ST8SIA6-AS1,4.88158596547866,4.77194485154776,16.2477710622081,1.49188475759708e-15,1.9598073051439e-15,25.375378999355
MLLT10P1,5.02916185649974,5.22393398380644,16.2473259212009,1.49289904669523e-15,1.96101623927439e-15,25.3746862239738
CYP3A7,4.77945465126432,5.13257671675539,16.2427941529889,1.50326567332395e-15,1.97450912780231e-15,25.3676325043366
IGHV3-47,5.73173879213655,5.4349648965117,16.2246181165634,1.54559719092348e-15,2.02998291343778e-15,25.339324859664
HAVCR1P1,5.0152119723708,5.14183608382496,16.224173354125,1.54664833156239e-15,2.03123559918506e-15,25.3386318472711
NT5M,4.7967489284688,4.55001282109285,16.2234589080987,1.54833838194855e-15,2.03332716380528e-15,25.3375185906221
ASB16,5.72303222317711,5.88856444901051,16.222107320604,1.55154083607888e-15,2.03732770178764e-15,25.3354124218867
CEND1,5.79265740784238,6.5565695379919,16.2220907979772,1.55158002713076e-15,2.03732770178764e-15,25.3353866738925
ACTG1P25,5.10320100649561,4.99818583980354,16.2188213932112,1.55935508998995e-15,2.04740801103722e-15,25.3302913736274
BOLA3-DT,4.23456187251964,4.00242126961104,16.2157789905163,1.56662646780928e-15,2.05682576283432e-15,25.3255490799766
USHBP1,4.20408056790773,4.05175805837364,16.2140538593751,1.57076510410031e-15,2.06212960806372e-15,25.3228597305524
RPA4,5.23447364393218,5.53468684587386,16.2135685717655,1.57193135646319e-15,2.06353083051442e-15,25.3221031606358
CMKLR1,5.60405443282051,5.45224049656479,16.2123317323928,1.57490779914972e-15,2.06730802906068e-15,25.3201748257923
TNFRSF10C,6.48185316489035,6.33841037965572,16.2092174763967,1.58242804091601e-15,2.07704881021705e-15,25.3153188985075
PGBD5,5.92397949116967,5.70559134833051,16.2082056192896,1.5848794292966e-15,2.08013555545678e-15,25.3137409847838
MYOG,4.02464690892882,4.68581491312264,16.2074588162977,1.58669119686326e-15,2.08238247036748e-15,25.3125763498588
STXBP5-AS1,5.44439572598922,5.8419060837498,16.2039635760492,1.59519924332996e-15,2.09341678394349e-15,25.3071249467304
GNRHR2,4.72998915203436,4.77863768475359,16.2001567511645,1.60451937859783e-15,2.10551536522254e-15,25.3011864578613
TMIE,5.72595782459249,5.84513866804958,16.199378827645,1.60643085742257e-15,2.10789109677022e-15,25.2999727859502
PPM1J,5.36735503537471,5.46611608332236,16.1969047444186,1.61252571636426e-15,2.11575543992397e-15,25.2961125386182
HOXA-AS2,5.21367607900143,5.30902773851257,16.1952373870333,1.61664669063133e-15,2.1210290711245e-15,25.2935107265908
TXLNGY,7.67208066944542,8.12444557124198,16.1944683424823,1.61855109529096e-15,2.12339409822412e-15,25.2923106028884
ONECUT1,5.20425936103662,4.62080449623944,16.1904685750484,1.62849325877194e-15,2.13630298462556e-15,25.2860680435069
SLC18A1,4.74573311865072,4.89028953084534,16.1893770635585,1.63121735498358e-15,2.13974198061289e-15,25.2843642643648
LINC00486,5.22397946897944,5.18831205222652,16.1845554712847,1.64330709193365e-15,2.15546510857717e-15,25.2768369209776
OR51J1,5.06504357665199,5.58476217730091,16.1813749109247,1.6513327137885e-15,2.16585584528202e-15,25.2718704881686
HYAL4,4.91431563136344,5.10680375724097,16.1771812585886,1.6619766402942e-15,2.17967917708038e-15,25.2653208697705
NDUFA4L2,4.85217893949424,5.28189913108545,16.176393473106,1.66398401611505e-15,2.18217466332614e-15,25.2640903534339
LARGE-AS1,5.5696418936183,5.15772191930604,16.1742851158193,1.66936870448307e-15,2.18909861794744e-15,25.2607968654314
IQCF1,4.83174647652024,5.14052452329682,16.1738657206605,1.67044197323133e-15,2.19036834981471e-15,25.2601416809135
LINC02172,5.61315064701676,5.67618398086495,16.170868123753,1.67813386882641e-15,2.20031605627908e-15,25.2554583833322
LINC01494,5.11815808802206,5.33728802638056,16.1690231089261,1.68288639671867e-15,2.20640874863907e-15,25.2525754627646
HOXC5,4.42748229024073,4.77046586320011,16.1678538484729,1.68590546136267e-15,2.21022809872105e-15,25.2507482973144
OR1J4,5.40486784725925,4.99505034071361,16.1669212160482,1.68831755632854e-15,2.21325127938456e-15,25.24929082373
OR2B6,5.44720625221784,5.85034510311156,16.1660069801752,1.69068553207778e-15,2.21621624694984e-15,25.2478620312702
SLC38A3,4.78079189018842,5.1843771030469,16.1581751282417,1.7111120482785e-15,2.24285119070031e-15,25.2356194373078
ITGA6-AS1,4.73192328109323,5.27125707564624,16.1569155037985,1.71442103947339e-15,2.24704729066368e-15,25.2336499552789
CPNE5,4.44546765474695,4.5100907894325,16.1567971340117,1.71473233252043e-15,2.24731410485245e-15,25.2334648719657
GBX1,3.52571305428085,3.65448607245491,16.1567320785595,1.71490344250909e-15,2.24739717429642e-15,25.233363150606
EPIST,4.66746580707235,4.63006678997718,16.1553206770338,1.71862008109588e-15,2.25208269901668e-15,25.2311561848147
ZNF527,5.77587857244439,5.7710667717863,16.1552923759201,1.71869469135484e-15,2.25208269901668e-15,25.2311119295752
ZDHHC14,5.57760427472216,5.48926085225667,16.1542679649726,1.72139760085129e-15,2.25548277533976e-15,25.2295099860967
ANO2,5.11146908496857,5.07615634125832,16.152736255582,1.7254472117144e-15,2.26064684612107e-15,25.2271145861937
ADAMTSL1,5.48831574961094,5.30375575880122,16.1520163275063,1.72735399255902e-15,2.26300295106546e-15,25.2259886441846
LOC101927787,4.61441231455225,5.16623526017441,16.1416425098015,1.75507273648853e-15,2.29917283696224e-15,25.2097597098788
LOC441086,5.23397041824101,5.51501448686839,16.1408976044622,1.75708071426915e-15,2.30165878821318e-15,25.2085940355261
B3GNT8,5.58212744847676,5.75537246419008,16.1405440199349,1.75803467234475e-15,2.30276381832461e-15,25.2080407086891
METTL21EP,5.42326033520127,5.54398670402757,16.137309281234,1.76678675398894e-15,2.31408244988179e-15,25.2029781745987
AQP10,5.44569164704331,5.75807204409554,16.1364600317957,1.76909197950224e-15,2.3169562983474e-15,25.2016489148235
MIR4435-2HG,4.27454837407333,4.76706210119408,16.1350264486324,1.77299038788564e-15,2.32191622549091e-15,25.1994049134914
KLK5,5.37331909080965,5.58765023361164,16.1344128566867,1.77466166750175e-15,2.32395905513913e-15,25.1984444013732
TECTA,5.23134365367559,5.4991050522183,16.1317974166727,1.7818037814707e-15,2.33316535833804e-15,25.1943498699333
LOC100506691,4.70056462533055,4.90656224946237,16.1301069430615,1.78643583464799e-15,2.33908393789157e-15,25.1917031000695
HIF3A,5.44591588753713,5.4693493340596,16.1298536245889,1.78713102146372e-15,2.33984733085077e-15,25.1913064601067
LUNAR1,5.1732978957547,5.02350632081963,16.1259327008261,1.79792699880316e-15,2.35383451829504e-15,25.1851665095614
NOBOX,4.99090091451064,5.47429201401722,16.1257659188842,1.79838771171366e-15,2.35428993736009e-15,25.1849053106291
SLC9A5,5.3440143302952,5.67980462621909,16.1245862594137,1.80164984767351e-15,2.35841244413407e-15,25.1830577693575
NUDT16-DT,5.43325007547591,5.7443746644002,16.1200056691342,1.81437470450072e-15,2.37492063529263e-15,25.175882740988
MYO7B,5.41866994916954,5.57876432153211,16.1198052917287,1.81493346679222e-15,2.3755029791216e-15,25.1755688313758
FAM43B,4.68046781138079,4.54984351173667,16.1111090886014,1.83935531386767e-15,2.40731684804939e-15,25.1619422953211
STKLD1,5.49456860294903,5.52897776634259,16.110666810711,1.84060641250284e-15,2.40880314770932e-15,25.1612491031131
CDC42EP1,6.01321501761732,5.81355979522341,16.1086742657884,1.84625375715746e-15,2.4160422708455e-15,25.1581259453815
LPIN3,4.81955897794662,5.20247166900066,16.1084299421762,1.84694745905116e-15,2.41679846269367e-15,25.1577429651409
ITGA5,6.39513675990643,6.92331264389199,16.0983090786783,1.87592123821337e-15,2.45455775662364e-15,25.1418741330399
CHST1,5.09274608820033,5.81902248868938,16.0914647914755,1.89578068150117e-15,2.4803873676687e-15,25.1311380396543
IFNA7,5.35796057651932,5.38932589090141,16.0897651912482,1.90074583404523e-15,2.4867276802867e-15,25.1284714212488
SLC6A7,3.03837059656694,3.41936870042968,16.0886928957393,1.90388530967007e-15,2.49067883177632e-15,25.1267889031678
LAMA5-AS1,3.94335224345533,4.16396023662792,16.0846984205942,1.91562758715944e-15,2.5058830400878e-15,25.1205204275506
OR1A1,3.70338098790075,4.14939233205742,16.0815915389165,1.92481237506563e-15,2.51774003189035e-15,25.1156439438527
LOC100131532,5.00738525500878,4.60765739427719,16.0794681684617,1.93111579487786e-15,2.52582681584589e-15,25.1123107033841
LMAN1L,4.80957501439972,4.63420510589571,16.0792498826533,1.93176500387468e-15,2.52651755443756e-15,25.1119680202659
C1QTNF12,4.82950721113609,5.17342633741526,16.0783238342604,1.93452169433859e-15,2.52996436730766e-15,25.1105141898181
LINC01847,5.71348501233767,5.87348596685192,16.0767084161807,1.93934025367263e-15,2.53610708782789e-15,25.1079779308314
CPNE6,4.51371074988367,4.64751545212998,16.0728141768326,1.95100724384932e-15,2.55120428238589e-15,25.1018629757914
LINC01193,5.31127576022522,5.58514623516811,16.0702085282824,1.95885413046079e-15,2.56130459853795e-15,25.0977707501167
CYP1B1-AS1,4.32765104569032,4.52936998203739,16.0700871471239,1.95922046242042e-15,2.5616230438089e-15,25.0975801049971
LINC00942,5.08619131228329,6.14990404926523,16.0695459911723,1.96085454849604e-15,2.56359889645449e-15,25.0967301336104
LINC01362,4.78592566356794,5.18026325758368,16.0655272436208,1.97303377727899e-15,2.57936023697169e-15,25.0904173065596
DNASE1L2,5.59599183077234,5.49067439063777,16.0592753934509,1.99213621143729e-15,2.60416978776895e-15,25.080594009346
PAQR9,4.66748567975763,4.88709564171919,16.0568091112072,1.99972435400774e-15,2.61392540559583e-15,25.0767179572963
VAX2,5.50952423791742,5.45483433339217,16.0505310763867,2.01917534976221e-15,2.6391852732748e-15,25.066849052496
KIF23-AS1,4.6788102949825,4.62804991020408,16.0488043159908,2.02455949988757e-15,2.64605690306068e-15,25.064134067599
EPHA10,5.62664750389982,6.14742544936596,16.0487080185918,2.02486019760553e-15,2.64628412218547e-15,25.0639826520703
KIRREL1,5.25579695209875,5.09356698746215,16.047751049332,2.02785093283435e-15,2.65002669511339e-15,25.0624778973831
GAD1,5.42786193224377,7.25479493142057,16.0472943216828,2.02927991335943e-15,2.65168584216243e-15,25.0617597047675
NCKAP5-AS1,5.38867067825231,5.12221439680601,16.0472640200984,2.02937475582233e-15,2.65168584216243e-15,25.0617120556949
